par parNo species year quarter area age predator prey fleet idx1 idx2 idx3 used
hist_SSB 2346 17 1976 -1 -1 -1 -1 -1 -1 17 1976 -1 used
hist_SSB 2347 17 1977 -1 -1 -1 -1 -1 -1 17 1977 -1 used
hist_SSB 2348 17 1978 -1 -1 -1 -1 -1 -1 17 1978 -1 used
hist_SSB 2349 17 1979 -1 -1 -1 -1 -1 -1 17 1979 -1 used
hist_SSB 2350 17 1980 -1 -1 -1 -1 -1 -1 17 1980 -1 used
hist_SSB 2351 17 1981 -1 -1 -1 -1 -1 -1 17 1981 -1 used
hist_SSB 2352 17 1982 -1 -1 -1 -1 -1 -1 17 1982 -1 used
hist_SSB 2353 17 1983 -1 -1 -1 -1 -1 -1 17 1983 -1 used
hist_SSB 2354 17 1984 -1 -1 -1 -1 -1 -1 17 1984 -1 used
hist_SSB 2355 17 1985 -1 -1 -1 -1 -1 -1 17 1985 -1 used
hist_SSB 2356 17 1986 -1 -1 -1 -1 -1 -1 17 1986 -1 used
hist_SSB 2357 17 1987 -1 -1 -1 -1 -1 -1 17 1987 -1 used
hist_SSB 2358 17 1988 -1 -1 -1 -1 -1 -1 17 1988 -1 used
hist_SSB 2359 17 1989 -1 -1 -1 -1 -1 -1 17 1989 -1 used
hist_SSB 2360 17 1990 -1 -1 -1 -1 -1 -1 17 1990 -1 used
hist_SSB 2361 17 1991 -1 -1 -1 -1 -1 -1 17 1991 -1 used
hist_SSB 2362 17 1992 -1 -1 -1 -1 -1 -1 17 1992 -1 used
hist_SSB 2363 17 1993 -1 -1 -1 -1 -1 -1 17 1993 -1 used
hist_SSB 2364 17 1994 -1 -1 -1 -1 -1 -1 17 1994 -1 used
hist_SSB 2365 17 1995 -1 -1 -1 -1 -1 -1 17 1995 -1 used
hist_SSB 2366 17 1996 -1 -1 -1 -1 -1 -1 17 1996 -1 used
hist_SSB 2367 17 1997 -1 -1 -1 -1 -1 -1 17 1997 -1 used
hist_SSB 2368 17 1998 -1 -1 -1 -1 -1 -1 17 1998 -1 used
hist_SSB 2369 17 1999 -1 -1 -1 -1 -1 -1 17 1999 -1 used
hist_SSB 2370 17 2000 -1 -1 -1 -1 -1 -1 17 2000 -1 used
hist_SSB 2371 17 2001 -1 -1 -1 -1 -1 -1 17 2001 -1 used
hist_SSB 2372 17 2002 -1 -1 -1 -1 -1 -1 17 2002 -1 used
hist_SSB 2373 17 2003 -1 -1 -1 -1 -1 -1 17 2003 -1 used
hist_SSB 2374 17 2004 -1 -1 -1 -1 -1 -1 17 2004 -1 used
hist_SSB 2375 17 2005 -1 -1 -1 -1 -1 -1 17 2005 -1 used
hist_SSB 2376 17 2006 -1 -1 -1 -1 -1 -1 17 2006 -1 used
hist_SSB 2377 17 2007 -1 -1 -1 -1 -1 -1 17 2007 -1 used
hist_SSB 2378 17 2008 -1 -1 -1 -1 -1 -1 17 2008 -1 used
hist_SSB 2379 17 2009 -1 -1 -1 -1 -1 -1 17 2009 -1 used
hist_SSB 2380 17 2010 -1 -1 -1 -1 -1 -1 17 2010 -1 used
hist_SSB 2381 17 2011 -1 -1 -1 -1 -1 -1 17 2011 -1 used
hist_SSB 2382 17 2012 -1 -1 -1 -1 -1 -1 17 2012 -1 used
hist_SSB 2383 17 2013 -1 -1 -1 -1 -1 -1 17 2013 -1 used
hist_SSB 2384 17 2014 -1 -1 -1 -1 -1 -1 17 2014 -1 used
hist_SSB 2385 17 2015 -1 -1 -1 -1 -1 -1 17 2015 -1 used
hist_SSB 2386 17 2016 -1 -1 -1 -1 -1 -1 17 2016 -1 used
hist_SSB 2387 17 2017 -1 -1 -1 -1 -1 -1 17 2017 -1 used
hist_SSB 2388 17 2018 -1 -1 -1 -1 -1 -1 17 2018 -1 used
hist_SSB 2389 17 2019 -1 -1 -1 -1 -1 -1 17 2019 -1 used
hist_SSB 2390 17 2020 -1 -1 -1 -1 -1 -1 17 2020 -1 used
hist_SSB 2391 17 2021 -1 -1 -1 -1 -1 -1 17 2021 -1 used
hist_SSB 2392 17 2022 -1 -1 -1 -1 -1 -1 17 2022 -1 used
hist_SSB 2393 18 1974 -1 -1 -1 -1 -1 -1 18 1974 -1 used
hist_SSB 2394 18 1975 -1 -1 -1 -1 -1 -1 18 1975 -1 used
hist_SSB 2395 18 1976 -1 -1 -1 -1 -1 -1 18 1976 -1 used
hist_SSB 2396 18 1977 -1 -1 -1 -1 -1 -1 18 1977 -1 used
hist_SSB 2397 18 1978 -1 -1 -1 -1 -1 -1 18 1978 -1 used
hist_SSB 2398 18 1979 -1 -1 -1 -1 -1 -1 18 1979 -1 used
hist_SSB 2399 18 1980 -1 -1 -1 -1 -1 -1 18 1980 -1 used
hist_SSB 2400 18 1981 -1 -1 -1 -1 -1 -1 18 1981 -1 used
hist_SSB 2401 18 1982 -1 -1 -1 -1 -1 -1 18 1982 -1 used
hist_SSB 2402 18 1983 -1 -1 -1 -1 -1 -1 18 1983 -1 used
hist_SSB 2403 18 1984 -1 -1 -1 -1 -1 -1 18 1984 -1 used
hist_SSB 2404 18 1985 -1 -1 -1 -1 -1 -1 18 1985 -1 used
hist_SSB 2405 18 1986 -1 -1 -1 -1 -1 -1 18 1986 -1 used
hist_SSB 2406 18 1987 -1 -1 -1 -1 -1 -1 18 1987 -1 used
hist_SSB 2407 18 1988 -1 -1 -1 -1 -1 -1 18 1988 -1 used
hist_SSB 2408 18 1989 -1 -1 -1 -1 -1 -1 18 1989 -1 used
hist_SSB 2409 18 1990 -1 -1 -1 -1 -1 -1 18 1990 -1 used
hist_SSB 2410 18 1991 -1 -1 -1 -1 -1 -1 18 1991 -1 used
hist_SSB 2411 18 1992 -1 -1 -1 -1 -1 -1 18 1992 -1 used
hist_SSB 2412 18 1993 -1 -1 -1 -1 -1 -1 18 1993 -1 used
hist_SSB 2413 18 1994 -1 -1 -1 -1 -1 -1 18 1994 -1 used
hist_SSB 2414 18 1995 -1 -1 -1 -1 -1 -1 18 1995 -1 used
hist_SSB 2415 18 1996 -1 -1 -1 -1 -1 -1 18 1996 -1 used
hist_SSB 2416 18 1997 -1 -1 -1 -1 -1 -1 18 1997 -1 used
hist_SSB 2417 18 1998 -1 -1 -1 -1 -1 -1 18 1998 -1 used
hist_SSB 2418 18 1999 -1 -1 -1 -1 -1 -1 18 1999 -1 used
hist_SSB 2419 18 2000 -1 -1 -1 -1 -1 -1 18 2000 -1 used
hist_SSB 2420 18 2001 -1 -1 -1 -1 -1 -1 18 2001 -1 used
hist_SSB 2421 18 2002 -1 -1 -1 -1 -1 -1 18 2002 -1 used
hist_SSB 2422 18 2003 -1 -1 -1 -1 -1 -1 18 2003 -1 used
hist_SSB 2423 18 2004 -1 -1 -1 -1 -1 -1 18 2004 -1 used
hist_SSB 2424 18 2005 -1 -1 -1 -1 -1 -1 18 2005 -1 used
hist_SSB 2425 18 2006 -1 -1 -1 -1 -1 -1 18 2006 -1 used
hist_SSB 2426 18 2007 -1 -1 -1 -1 -1 -1 18 2007 -1 used
hist_SSB 2427 18 2008 -1 -1 -1 -1 -1 -1 18 2008 -1 used
hist_SSB 2428 18 2009 -1 -1 -1 -1 -1 -1 18 2009 -1 used
hist_SSB 2429 18 2010 -1 -1 -1 -1 -1 -1 18 2010 -1 used
hist_SSB 2430 18 2011 -1 -1 -1 -1 -1 -1 18 2011 -1 used
hist_SSB 2431 18 2012 -1 -1 -1 -1 -1 -1 18 2012 -1 used
hist_SSB 2432 18 2013 -1 -1 -1 -1 -1 -1 18 2013 -1 used
hist_SSB 2433 18 2014 -1 -1 -1 -1 -1 -1 18 2014 -1 used
hist_SSB 2434 18 2015 -1 -1 -1 -1 -1 -1 18 2015 -1 used
hist_SSB 2435 18 2016 -1 -1 -1 -1 -1 -1 18 2016 -1 used
hist_SSB 2436 18 2017 -1 -1 -1 -1 -1 -1 18 2017 -1 used
hist_SSB 2437 18 2018 -1 -1 -1 -1 -1 -1 18 2018 -1 used
hist_SSB 2438 18 2019 -1 -1 -1 -1 -1 -1 18 2019 -1 used
hist_SSB 2439 18 2020 -1 -1 -1 -1 -1 -1 18 2020 -1 used
hist_SSB 2440 18 2021 -1 -1 -1 -1 -1 -1 18 2021 -1 used
hist_SSB 2441 18 2022 -1 -1 -1 -1 -1 -1 18 2022 -1 used
hist_SSB 2442 19 1974 -1 -1 -1 -1 -1 -1 19 1974 -1 used
hist_SSB 2443 19 1975 -1 -1 -1 -1 -1 -1 19 1975 -1 used
hist_SSB 2444 19 1976 -1 -1 -1 -1 -1 -1 19 1976 -1 used
hist_SSB 2445 19 1977 -1 -1 -1 -1 -1 -1 19 1977 -1 used
hist_SSB 2446 19 1978 -1 -1 -1 -1 -1 -1 19 1978 -1 used
hist_SSB 2447 19 1979 -1 -1 -1 -1 -1 -1 19 1979 -1 used
hist_SSB 2448 19 1980 -1 -1 -1 -1 -1 -1 19 1980 -1 used
hist_SSB 2449 19 1981 -1 -1 -1 -1 -1 -1 19 1981 -1 used
hist_SSB 2450 19 1982 -1 -1 -1 -1 -1 -1 19 1982 -1 used
hist_SSB 2451 19 1983 -1 -1 -1 -1 -1 -1 19 1983 -1 used
hist_SSB 2452 19 1984 -1 -1 -1 -1 -1 -1 19 1984 -1 used
hist_SSB 2453 19 1985 -1 -1 -1 -1 -1 -1 19 1985 -1 used
hist_SSB 2454 19 1986 -1 -1 -1 -1 -1 -1 19 1986 -1 used
hist_SSB 2455 19 1987 -1 -1 -1 -1 -1 -1 19 1987 -1 used
hist_SSB 2456 19 1988 -1 -1 -1 -1 -1 -1 19 1988 -1 used
hist_SSB 2457 19 1989 -1 -1 -1 -1 -1 -1 19 1989 -1 used
hist_SSB 2458 19 1990 -1 -1 -1 -1 -1 -1 19 1990 -1 used
hist_SSB 2459 19 1991 -1 -1 -1 -1 -1 -1 19 1991 -1 used
hist_SSB 2460 19 1992 -1 -1 -1 -1 -1 -1 19 1992 -1 used
hist_SSB 2461 19 1993 -1 -1 -1 -1 -1 -1 19 1993 -1 used
hist_SSB 2462 19 1994 -1 -1 -1 -1 -1 -1 19 1994 -1 used
hist_SSB 2463 19 1995 -1 -1 -1 -1 -1 -1 19 1995 -1 used
hist_SSB 2464 19 1996 -1 -1 -1 -1 -1 -1 19 1996 -1 used
hist_SSB 2465 19 1997 -1 -1 -1 -1 -1 -1 19 1997 -1 used
hist_SSB 2466 19 1998 -1 -1 -1 -1 -1 -1 19 1998 -1 used
hist_SSB 2467 19 1999 -1 -1 -1 -1 -1 -1 19 1999 -1 used
hist_SSB 2468 19 2000 -1 -1 -1 -1 -1 -1 19 2000 -1 used
hist_SSB 2469 19 2001 -1 -1 -1 -1 -1 -1 19 2001 -1 used
hist_SSB 2470 19 2002 -1 -1 -1 -1 -1 -1 19 2002 -1 used
hist_SSB 2471 19 2003 -1 -1 -1 -1 -1 -1 19 2003 -1 used
hist_SSB 2472 19 2004 -1 -1 -1 -1 -1 -1 19 2004 -1 used
hist_SSB 2473 19 2005 -1 -1 -1 -1 -1 -1 19 2005 -1 used
hist_SSB 2474 19 2006 -1 -1 -1 -1 -1 -1 19 2006 -1 used
hist_SSB 2475 19 2007 -1 -1 -1 -1 -1 -1 19 2007 -1 used
hist_SSB 2476 19 2008 -1 -1 -1 -1 -1 -1 19 2008 -1 used
hist_SSB 2477 19 2009 -1 -1 -1 -1 -1 -1 19 2009 -1 used
hist_SSB 2478 19 2010 -1 -1 -1 -1 -1 -1 19 2010 -1 used
hist_SSB 2479 19 2011 -1 -1 -1 -1 -1 -1 19 2011 -1 used
hist_SSB 2480 19 2012 -1 -1 -1 -1 -1 -1 19 2012 -1 used
hist_SSB 2481 19 2013 -1 -1 -1 -1 -1 -1 19 2013 -1 used
hist_SSB 2482 19 2014 -1 -1 -1 -1 -1 -1 19 2014 -1 used
hist_SSB 2483 19 2015 -1 -1 -1 -1 -1 -1 19 2015 -1 used
hist_SSB 2484 19 2016 -1 -1 -1 -1 -1 -1 19 2016 -1 used
hist_SSB 2485 19 2017 -1 -1 -1 -1 -1 -1 19 2017 -1 used
hist_SSB 2486 19 2018 -1 -1 -1 -1 -1 -1 19 2018 -1 used
hist_SSB 2487 19 2019 -1 -1 -1 -1 -1 -1 19 2019 -1 used
hist_SSB 2488 19 2020 -1 -1 -1 -1 -1 -1 19 2020 -1 used
hist_SSB 2489 19 2021 -1 -1 -1 -1 -1 -1 19 2021 -1 used
hist_SSB 2490 19 2022 -1 -1 -1 -1 -1 -1 19 2022 -1 used
hist_SSB 2491 20 1974 -1 -1 -1 -1 -1 -1 20 1974 -1 used
hist_SSB 2492 20 1975 -1 -1 -1 -1 -1 -1 20 1975 -1 used
hist_SSB 2493 20 1976 -1 -1 -1 -1 -1 -1 20 1976 -1 used
hist_SSB 2494 20 1977 -1 -1 -1 -1 -1 -1 20 1977 -1 used
hist_SSB 2495 20 1978 -1 -1 -1 -1 -1 -1 20 1978 -1 used
hist_SSB 2496 20 1979 -1 -1 -1 -1 -1 -1 20 1979 -1 used
hist_SSB 2497 20 1980 -1 -1 -1 -1 -1 -1 20 1980 -1 used
hist_SSB 2498 20 1981 -1 -1 -1 -1 -1 -1 20 1981 -1 used
hist_SSB 2499 20 1982 -1 -1 -1 -1 -1 -1 20 1982 -1 used
hist_SSB 2500 20 1983 -1 -1 -1 -1 -1 -1 20 1983 -1 used
hist_SSB 2501 20 1984 -1 -1 -1 -1 -1 -1 20 1984 -1 used
hist_SSB 2502 20 1985 -1 -1 -1 -1 -1 -1 20 1985 -1 used
hist_SSB 2503 20 1986 -1 -1 -1 -1 -1 -1 20 1986 -1 used
hist_SSB 2504 20 1987 -1 -1 -1 -1 -1 -1 20 1987 -1 used
hist_SSB 2505 20 1988 -1 -1 -1 -1 -1 -1 20 1988 -1 used
hist_SSB 2506 20 1989 -1 -1 -1 -1 -1 -1 20 1989 -1 used
hist_SSB 2507 20 1990 -1 -1 -1 -1 -1 -1 20 1990 -1 used
hist_SSB 2508 20 1991 -1 -1 -1 -1 -1 -1 20 1991 -1 used
hist_SSB 2509 20 1992 -1 -1 -1 -1 -1 -1 20 1992 -1 used
hist_SSB 2510 20 1993 -1 -1 -1 -1 -1 -1 20 1993 -1 used
hist_SSB 2511 20 1994 -1 -1 -1 -1 -1 -1 20 1994 -1 used
hist_SSB 2512 20 1995 -1 -1 -1 -1 -1 -1 20 1995 -1 used
hist_SSB 2513 20 1996 -1 -1 -1 -1 -1 -1 20 1996 -1 used
hist_SSB 2514 20 1997 -1 -1 -1 -1 -1 -1 20 1997 -1 used
hist_SSB 2515 20 1998 -1 -1 -1 -1 -1 -1 20 1998 -1 used
hist_SSB 2516 20 1999 -1 -1 -1 -1 -1 -1 20 1999 -1 used
hist_SSB 2517 20 2000 -1 -1 -1 -1 -1 -1 20 2000 -1 used
hist_SSB 2518 20 2001 -1 -1 -1 -1 -1 -1 20 2001 -1 used
hist_SSB 2519 20 2002 -1 -1 -1 -1 -1 -1 20 2002 -1 used
hist_SSB 2520 20 2003 -1 -1 -1 -1 -1 -1 20 2003 -1 used
hist_SSB 2521 20 2004 -1 -1 -1 -1 -1 -1 20 2004 -1 used
hist_SSB 2522 20 2005 -1 -1 -1 -1 -1 -1 20 2005 -1 used
hist_SSB 2523 20 2006 -1 -1 -1 -1 -1 -1 20 2006 -1 used
hist_SSB 2524 20 2007 -1 -1 -1 -1 -1 -1 20 2007 -1 used
hist_SSB 2525 20 2008 -1 -1 -1 -1 -1 -1 20 2008 -1 used
hist_SSB 2526 20 2009 -1 -1 -1 -1 -1 -1 20 2009 -1 used
hist_SSB 2527 20 2010 -1 -1 -1 -1 -1 -1 20 2010 -1 used
hist_SSB 2528 20 2011 -1 -1 -1 -1 -1 -1 20 2011 -1 used
hist_SSB 2529 20 2012 -1 -1 -1 -1 -1 -1 20 2012 -1 used
hist_SSB 2530 20 2013 -1 -1 -1 -1 -1 -1 20 2013 -1 used
hist_SSB 2531 20 2014 -1 -1 -1 -1 -1 -1 20 2014 -1 used
hist_SSB 2532 20 2015 -1 -1 -1 -1 -1 -1 20 2015 -1 used
hist_SSB 2533 20 2016 -1 -1 -1 -1 -1 -1 20 2016 -1 used
hist_SSB 2534 20 2017 -1 -1 -1 -1 -1 -1 20 2017 -1 used
hist_SSB 2535 20 2018 -1 -1 -1 -1 -1 -1 20 2018 -1 used
hist_SSB 2536 20 2019 -1 -1 -1 -1 -1 -1 20 2019 -1 used
hist_SSB 2537 20 2020 -1 -1 -1 -1 -1 -1 20 2020 -1 used
hist_SSB 2538 20 2021 -1 -1 -1 -1 -1 -1 20 2021 -1 used
hist_SSB 2539 20 2022 -1 -1 -1 -1 -1 -1 20 2022 -1 used
hist_SSB 2540 21 1974 -1 -1 -1 -1 -1 -1 21 1974 -1 used
hist_SSB 2541 21 1975 -1 -1 -1 -1 -1 -1 21 1975 -1 used
hist_SSB 2542 21 1976 -1 -1 -1 -1 -1 -1 21 1976 -1 used
hist_SSB 2543 21 1977 -1 -1 -1 -1 -1 -1 21 1977 -1 used
hist_SSB 2544 21 1978 -1 -1 -1 -1 -1 -1 21 1978 -1 used
hist_SSB 2545 21 1979 -1 -1 -1 -1 -1 -1 21 1979 -1 used
hist_SSB 2546 21 1980 -1 -1 -1 -1 -1 -1 21 1980 -1 used
hist_SSB 2547 21 1981 -1 -1 -1 -1 -1 -1 21 1981 -1 used
hist_SSB 2548 21 1982 -1 -1 -1 -1 -1 -1 21 1982 -1 used
hist_SSB 2549 21 1983 -1 -1 -1 -1 -1 -1 21 1983 -1 used
hist_SSB 2550 21 1984 -1 -1 -1 -1 -1 -1 21 1984 -1 used
hist_SSB 2551 21 1985 -1 -1 -1 -1 -1 -1 21 1985 -1 used
hist_SSB 2552 21 1986 -1 -1 -1 -1 -1 -1 21 1986 -1 used
hist_SSB 2553 21 1987 -1 -1 -1 -1 -1 -1 21 1987 -1 used
hist_SSB 2554 21 1988 -1 -1 -1 -1 -1 -1 21 1988 -1 used
hist_SSB 2555 21 1989 -1 -1 -1 -1 -1 -1 21 1989 -1 used
hist_SSB 2556 21 1990 -1 -1 -1 -1 -1 -1 21 1990 -1 used
hist_SSB 2557 21 1991 -1 -1 -1 -1 -1 -1 21 1991 -1 used
hist_SSB 2558 21 1992 -1 -1 -1 -1 -1 -1 21 1992 -1 used
hist_SSB 2559 21 1993 -1 -1 -1 -1 -1 -1 21 1993 -1 used
hist_SSB 2560 21 1994 -1 -1 -1 -1 -1 -1 21 1994 -1 used
hist_SSB 2561 21 1995 -1 -1 -1 -1 -1 -1 21 1995 -1 used
hist_SSB 2562 21 1996 -1 -1 -1 -1 -1 -1 21 1996 -1 used
hist_SSB 2563 21 1997 -1 -1 -1 -1 -1 -1 21 1997 -1 used
hist_SSB 2564 21 1998 -1 -1 -1 -1 -1 -1 21 1998 -1 used
hist_SSB 2565 21 1999 -1 -1 -1 -1 -1 -1 21 1999 -1 used
hist_SSB 2566 21 2000 -1 -1 -1 -1 -1 -1 21 2000 -1 used
hist_SSB 2567 21 2001 -1 -1 -1 -1 -1 -1 21 2001 -1 used
hist_SSB 2568 21 2002 -1 -1 -1 -1 -1 -1 21 2002 -1 used
hist_SSB 2569 21 2003 -1 -1 -1 -1 -1 -1 21 2003 -1 used
hist_SSB 2570 21 2004 -1 -1 -1 -1 -1 -1 21 2004 -1 used
hist_SSB 2571 21 2005 -1 -1 -1 -1 -1 -1 21 2005 -1 used
hist_SSB 2572 21 2006 -1 -1 -1 -1 -1 -1 21 2006 -1 used
hist_SSB 2573 21 2007 -1 -1 -1 -1 -1 -1 21 2007 -1 used
hist_SSB 2574 21 2008 -1 -1 -1 -1 -1 -1 21 2008 -1 used
hist_SSB 2575 21 2009 -1 -1 -1 -1 -1 -1 21 2009 -1 used
hist_SSB 2576 21 2010 -1 -1 -1 -1 -1 -1 21 2010 -1 used
hist_SSB 2577 21 2011 -1 -1 -1 -1 -1 -1 21 2011 -1 used
hist_SSB 2578 21 2012 -1 -1 -1 -1 -1 -1 21 2012 -1 used
hist_SSB 2579 21 2013 -1 -1 -1 -1 -1 -1 21 2013 -1 used
hist_SSB 2580 21 2014 -1 -1 -1 -1 -1 -1 21 2014 -1 used
hist_SSB 2581 21 2015 -1 -1 -1 -1 -1 -1 21 2015 -1 used
hist_SSB 2582 21 2016 -1 -1 -1 -1 -1 -1 21 2016 -1 used
hist_SSB 2583 21 2017 -1 -1 -1 -1 -1 -1 21 2017 -1 used
hist_SSB 2584 21 2018 -1 -1 -1 -1 -1 -1 21 2018 -1 used
hist_SSB 2585 21 2019 -1 -1 -1 -1 -1 -1 21 2019 -1 used
hist_SSB 2586 21 2020 -1 -1 -1 -1 -1 -1 21 2020 -1 used
hist_SSB 2587 21 2021 -1 -1 -1 -1 -1 -1 21 2021 -1 used
hist_SSB 2588 21 2022 -1 -1 -1 -1 -1 -1 21 2022 -1 used
hist_SSB 2589 22 1974 -1 -1 -1 -1 -1 -1 22 1974 -1 used
hist_SSB 2590 22 1975 -1 -1 -1 -1 -1 -1 22 1975 -1 used
hist_SSB 2591 22 1976 -1 -1 -1 -1 -1 -1 22 1976 -1 used
hist_SSB 2592 22 1977 -1 -1 -1 -1 -1 -1 22 1977 -1 used
hist_SSB 2593 22 1978 -1 -1 -1 -1 -1 -1 22 1978 -1 used
hist_SSB 2594 22 1979 -1 -1 -1 -1 -1 -1 22 1979 -1 used
hist_SSB 2595 22 1980 -1 -1 -1 -1 -1 -1 22 1980 -1 used
hist_SSB 2596 22 1981 -1 -1 -1 -1 -1 -1 22 1981 -1 used
hist_SSB 2597 22 1982 -1 -1 -1 -1 -1 -1 22 1982 -1 used
hist_SSB 2598 22 1983 -1 -1 -1 -1 -1 -1 22 1983 -1 used
hist_SSB 2599 22 1984 -1 -1 -1 -1 -1 -1 22 1984 -1 used
hist_SSB 2600 22 1985 -1 -1 -1 -1 -1 -1 22 1985 -1 used
hist_SSB 2601 22 1986 -1 -1 -1 -1 -1 -1 22 1986 -1 used
hist_SSB 2602 22 1987 -1 -1 -1 -1 -1 -1 22 1987 -1 used
hist_SSB 2603 22 1988 -1 -1 -1 -1 -1 -1 22 1988 -1 used
hist_SSB 2604 22 1989 -1 -1 -1 -1 -1 -1 22 1989 -1 used
hist_SSB 2605 22 1990 -1 -1 -1 -1 -1 -1 22 1990 -1 used
hist_SSB 2606 22 1991 -1 -1 -1 -1 -1 -1 22 1991 -1 used
hist_SSB 2607 22 1992 -1 -1 -1 -1 -1 -1 22 1992 -1 used
hist_SSB 2608 22 1993 -1 -1 -1 -1 -1 -1 22 1993 -1 used
hist_SSB 2609 22 1994 -1 -1 -1 -1 -1 -1 22 1994 -1 used
hist_SSB 2610 22 1995 -1 -1 -1 -1 -1 -1 22 1995 -1 used
hist_SSB 2611 22 1996 -1 -1 -1 -1 -1 -1 22 1996 -1 used
hist_SSB 2612 22 1997 -1 -1 -1 -1 -1 -1 22 1997 -1 used
hist_SSB 2613 22 1998 -1 -1 -1 -1 -1 -1 22 1998 -1 used
hist_SSB 2614 22 1999 -1 -1 -1 -1 -1 -1 22 1999 -1 used
hist_SSB 2615 22 2000 -1 -1 -1 -1 -1 -1 22 2000 -1 used
hist_SSB 2616 22 2001 -1 -1 -1 -1 -1 -1 22 2001 -1 used
hist_SSB 2617 22 2002 -1 -1 -1 -1 -1 -1 22 2002 -1 used
hist_SSB 2618 22 2003 -1 -1 -1 -1 -1 -1 22 2003 -1 used
hist_SSB 2619 22 2004 -1 -1 -1 -1 -1 -1 22 2004 -1 used
hist_SSB 2620 22 2005 -1 -1 -1 -1 -1 -1 22 2005 -1 used
hist_SSB 2621 22 2006 -1 -1 -1 -1 -1 -1 22 2006 -1 used
hist_SSB 2622 22 2007 -1 -1 -1 -1 -1 -1 22 2007 -1 used
hist_SSB 2623 22 2008 -1 -1 -1 -1 -1 -1 22 2008 -1 used
hist_SSB 2624 22 2009 -1 -1 -1 -1 -1 -1 22 2009 -1 used
hist_SSB 2625 22 2010 -1 -1 -1 -1 -1 -1 22 2010 -1 used
hist_SSB 2626 22 2011 -1 -1 -1 -1 -1 -1 22 2011 -1 used
hist_SSB 2627 22 2012 -1 -1 -1 -1 -1 -1 22 2012 -1 used
hist_SSB 2628 22 2013 -1 -1 -1 -1 -1 -1 22 2013 -1 used
hist_SSB 2629 22 2014 -1 -1 -1 -1 -1 -1 22 2014 -1 used
hist_SSB 2630 22 2015 -1 -1 -1 -1 -1 -1 22 2015 -1 used
hist_SSB 2631 22 2016 -1 -1 -1 -1 -1 -1 22 2016 -1 used
hist_SSB 2632 22 2017 -1 -1 -1 -1 -1 -1 22 2017 -1 used
hist_SSB 2633 22 2018 -1 -1 -1 -1 -1 -1 22 2018 -1 used
hist_SSB 2634 22 2019 -1 -1 -1 -1 -1 -1 22 2019 -1 used
hist_SSB 2635 22 2020 -1 -1 -1 -1 -1 -1 22 2020 -1 used
hist_SSB 2636 22 2021 -1 -1 -1 -1 -1 -1 22 2021 -1 used
hist_SSB 2637 22 2022 -1 -1 -1 -1 -1 -1 22 2022 -1 used
hist_SSB 2638 23 1974 -1 -1 -1 -1 -1 -1 23 1974 -1 used
hist_SSB 2639 23 1975 -1 -1 -1 -1 -1 -1 23 1975 -1 used
hist_SSB 2640 23 1976 -1 -1 -1 -1 -1 -1 23 1976 -1 used
hist_SSB 2641 23 1977 -1 -1 -1 -1 -1 -1 23 1977 -1 used
hist_SSB 2642 23 1978 -1 -1 -1 -1 -1 -1 23 1978 -1 used
hist_SSB 2643 23 1979 -1 -1 -1 -1 -1 -1 23 1979 -1 used
hist_SSB 2644 23 1980 -1 -1 -1 -1 -1 -1 23 1980 -1 used
hist_SSB 2645 23 1981 -1 -1 -1 -1 -1 -1 23 1981 -1 used
hist_SSB 2646 23 1982 -1 -1 -1 -1 -1 -1 23 1982 -1 used
hist_SSB 2647 23 1983 -1 -1 -1 -1 -1 -1 23 1983 -1 used
hist_SSB 2648 23 1984 -1 -1 -1 -1 -1 -1 23 1984 -1 used
hist_SSB 2649 23 1985 -1 -1 -1 -1 -1 -1 23 1985 -1 used
hist_SSB 2650 23 1986 -1 -1 -1 -1 -1 -1 23 1986 -1 used
hist_SSB 2651 23 1987 -1 -1 -1 -1 -1 -1 23 1987 -1 used
hist_SSB 2652 23 1988 -1 -1 -1 -1 -1 -1 23 1988 -1 used
hist_SSB 2653 23 1989 -1 -1 -1 -1 -1 -1 23 1989 -1 used
hist_SSB 2654 23 1990 -1 -1 -1 -1 -1 -1 23 1990 -1 used
hist_SSB 2655 23 1991 -1 -1 -1 -1 -1 -1 23 1991 -1 used
hist_SSB 2656 23 1992 -1 -1 -1 -1 -1 -1 23 1992 -1 used
hist_SSB 2657 23 1993 -1 -1 -1 -1 -1 -1 23 1993 -1 used
hist_SSB 2658 23 1994 -1 -1 -1 -1 -1 -1 23 1994 -1 used
hist_SSB 2659 23 1995 -1 -1 -1 -1 -1 -1 23 1995 -1 used
hist_SSB 2660 23 1996 -1 -1 -1 -1 -1 -1 23 1996 -1 used
hist_SSB 2661 23 1997 -1 -1 -1 -1 -1 -1 23 1997 -1 used
hist_SSB 2662 23 1998 -1 -1 -1 -1 -1 -1 23 1998 -1 used
hist_SSB 2663 23 1999 -1 -1 -1 -1 -1 -1 23 1999 -1 used
hist_SSB 2664 23 2000 -1 -1 -1 -1 -1 -1 23 2000 -1 used
hist_SSB 2665 23 2001 -1 -1 -1 -1 -1 -1 23 2001 -1 used
hist_SSB 2666 23 2002 -1 -1 -1 -1 -1 -1 23 2002 -1 used
hist_SSB 2667 23 2003 -1 -1 -1 -1 -1 -1 23 2003 -1 used
hist_SSB 2668 23 2004 -1 -1 -1 -1 -1 -1 23 2004 -1 used
hist_SSB 2669 23 2005 -1 -1 -1 -1 -1 -1 23 2005 -1 used
