

Observed catches

Species:  



Species: W.horse.ma



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   2388015   3172959    982722    786464    860714    824858   2531512   4725885
         2   1295849    789374    725808    328623    387919    471992    447471   1246791
         3    721444    406097    151492    242015    192149    267414    324849    271987
         4    208614    235970     82327     52899    146831    137260    191177    206019
         5     69306     79685     61092     33459     33982    108254    101522    128435
         6     26669     27011     21065     25343     21922     25550     81653     69532
         7      9760     10482      7212      8840     16818     16701     19543     56735
         8     11581      8424      5077      5193      9386     20144     28469     33733

TSB           286126    219979    120704     92091    108992    141327    190908    285084
SSB           239976    171246     99113     78217     93426    125057    154489    211541


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   7481214  14410355  13999877  12286769  21662779  27832875  17643696  10144852
         2   2214387   3570489   6537674   5882597   4996548   9226408  12015068   7682493
         3    712990   1306661   1920325   3122717   2663215   2415660   4512962   5897137
         4    162745    440829    717608    926841   1423294   1305282   1198990   2249594
         5    132212    107439    244425    344572    417123    691816    640328    588594
         6     83998     88948     61815    122874    162997    212088    354969    328995
         7     46134     57330     51898     31488     58850     83843    109959    184213
         8     60694     73800     77492     66790     47732     55451     72921     95753

TSB           452511    769905   1152471   1310000   1399552   1744772   2089218   2010491
SSB           332842    548779    896214   1030200   1045913   1272382   1703352   1741651


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1   7929264   7801745   8599045  12303558  12320314   9902833   8837468  13607025
         2   4628803   3673498   3619584   3747587   4901036   5081648   3995557   4479812
         3   4014691   2449645   1929065   1704547   1512001   2067596   2049769   2278474
         4   3148226   2171913   1313316    917737    684516    638152    832188   1209099
         5   1188593   1683669   1148050    609352    354305    279743    248059    494972
         6    324022    662030    928262    560109    250004    153382    115470    152587
         7    183225    182947    370589    460552    234068    110371     64565     72376
         8    157165    193985    213016    291903    317129    245695    151347    136623

TSB          1857944   1608902   1402314   1215718   1102513   1061872    981868   1199660
SSB          1715975   1473372   1160615    828224    840378    803031    752888    896832


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   7894366   7127748  23907027  13406635  40390208  12901690   7801639   9719003
         2   6926771   4258262   3872452  12683628   6979980  20668405   6501712   3882963
         3   2583504   4136906   2652599   2372869   7892994   4330579  12571975   3896624
         4   1363424   1470684   2537409   1594947   1475507   4913280   2615968   7423603
         5    732012    730495    875289   1474146    972998    903096   2888196   1490765
         6    309927    334891    391765    455305    830968    554400    486998   1497226
         7     97278    144192    182499    207074    260792    481110    303906    256734
         8    134503    108816    139120    171768    219662    281923    424263    390639

TSB          1507677   1490639   1706325   2123406   2695416   3461497   3305462   2723457
SSB          1186437   1256579   1309143   1719565   2112531   2384206   2525985   2472575


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   6691170   8231141  11441745  11223978  14271741  12374947   8573121   8771356
         2   4765015   3343998   4198261   5978562   5986425   7687417   6737081   4643390
         3   2253221   2858669   2049906   2666815   3916736   3918635   5058359   4289851
         4   2182817   1331095   1742793   1320518   1798483   2623961   2634047   3204569
         5   3934834   1242075    788436   1110047    893382   1202169   1758013   1625540
         6    696303   2039479    681245    480210    736493    579147    779545   1006506
         7    711169    366871   1135733    420941    322972    483592    379929    451336
         8    313445    548270    518586   1035577    994810    877171    902808    750586

TSB          2045924   1624960   1497279   1705675   2041198   2346958   2455669   2249048
SSB          1806538   1413286   1308470   1521664   1567706   2036393   2300488   2052040


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1  17849137  21177218   5859563   7743247   4052851   8278721   7679820   8268289
         2   4769019   9802812  11677149   3259496   4380866   2294925   4733012   4318197
         3   2922579   3024805   6175398   7405530   2129020   2827341   1501701   3047351
         4   2654063   1821652   1854661   3810434   4772798   1338740   1808848    944936
         5   1911165   1597200   1072064   1100460   2400371   2909143    836646   1103147
         6    882712   1050153    847871    575263    645226   1340481   1687317    467883
         7    552716    490302    563525    460086    341226    364821    787816    954618
         8    665463    681362    632741    652509    663186    570626    552135    761368

TSB          2101275   2311624   2506949   2206714   2031413   1680124   1588312   1517889
SSB          1833434   1789496   2088379   1953999   1740363   1499038   1404079   1330932
Species: c



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1  64121265  23179279  29421410  59485410  33995045  43083189  48976745  20350628
         2   4824430  13915666   4206408   7083884   8742810   7919965  12597663   7025561
         3   3078710   1021633   2286046   1032239    862748   2047496   2560628   1482276
         4    615395    912920    371046    765359    251593    306724    904665    464724

TSB           420346    299003    237157    390148    272354    333157    440296    213401
SSB           139743    168295    101829    118122    104736    127227    196397    107339


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  18516061  28233017  38813583  18405037 105204000 141204116  23633716  85259929
         2   3206154   3173280   6319390   9710607   4982077  17806139  24343302   3875042
         3    944297    485616    702100   1637504   2813911    741349   2719751   3462701
         4    299858    217154    182880    270591    654129    592929    236874    480077

TSB           148149    180759    266262    227497    615748    874182    415683    509469
SSB            59086     48777     79668    122669    137461    205472    253751    124315


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  34570962  74870122  47714990  71416335  96018782  82868885  32969599 290413030
         2  11539276   5812850  13684596   9425159  18495850  11527745  14395509   6354061
         3    419824   1701108    964688   2535571   2565109   1690424   1779887   2575666
         4    482264    154868    354189    284580    903848    357111    363650    444124

TSB           294669    435040    377102    465511    672477    516438    308461   1438887
SSB           116215     93458    137302    131593    212505    130108    135286    150125


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  22991673  38377747  76984805  39514658  37927669   6090521  18183857  10254854
         2  64055061   4287147   8266132  11594929   7902162   5135388   1360128   2307939
         3   1376847  10936113    898180   1042297   2186305    856637   1132544    134517
         4    763850    425507   2761932    538236    348352    310421    302147    160090

TSB           683019    358107    511355    324663    301576     98039    131033     83368
SSB           456009    176689    139834    113782    100682     56525     35951     25367


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  12598509  20132185  12398112  23598586  52324055   4516011   2983668  20414037
         2   2683708   4026385   5285243   2101209   7346932  15324772   1160284    977975
         3    568498    947320    997432    595454    707537   2216288   3651753    428643
         4     83249    270935    342002    155860    297224    352705    688147   1900823

TSB           105929    173092    147463    170304    399921    233046    101498    181501
SSB            33799     56513     67824     36155     92964    169930     81893     64050


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1  34998142  43681491   2930892 141960406   8223985  32752235  80196749  21008239
         2   5687188   6182365  11544699    852090  35489947   2490443   8667012  19740459
         3    269610    690369   1550114   3436601    193295  11369320    625841   1911938
         4    754809    132107    233450    612740   1027127    468318   3351921   1005333

TSB           292153    342565    173276    927879    458992    411104    658380    383529
SSB            79778     78957    127653    118197    324351    219486    185028    218442
Species: N.horse.ma



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1  55426933 150236234  66154275 131803847 255256743 124088759 149475266  62330660
         2  29434936  17634565  46380929  17205283  35211123  59509596  27692526  35630603
         3   3399701  10144134   5730536  10786337   4216236   6615137  10266227   5433004
         4   7385497   4409426   5467703   2857205   3661328   1561453   1449649   2410583

TSB           573707    937204    766461    855532   1479501   1117412   1014537    668369
SSB           304073    280076    426961    274519    349089    507431    338401    350464


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1 367737809  31972120 243071836  83653039 450780149  60605622  52403442 167601622
         2  14758937  81048636   8705351  62806219  17100355 127145756  18086791  13970153
         3   6899870   2484835  20612590   1998882   9129954   4658975  38673782   4414160
         4   1601091   1464331   1114424   5365472   1090247   3094659   2705021  10986423

TSB          1839417    898339   1407343   1031401   2287722   1517093    893886   1100298
SSB           238583    639918    340173    571739    290033   1055953    634459    332921


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  85443689 148962807 207877020  51981628 179049843 255982732  73640833 440977579
         2  40406609  16897354  37035863  54298989  14386096  50489063  73651273  18932542
         3   2802075   5506167   3599043   8686166  14255761   3917476  14299710  16746791
         4   3330259    835071   1437919   1287507   2893615   5202759   2945264   4230284

TSB           838492    913933   1353268    836955   1150727   1713166   1115181   2400534
SSB           393617    217214    357905    520576    320362    486369    683708    390485


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  62022905  84682047 145045612 184172740 216929134  20326075  73869221  41549938
         2 130253895  15950203  17445111  35956174  34754700  48607788   3602245  15119799
         3   5644075  29633556   2353892   3694475   4471574   6043207   5347904    524965
         4   7090239   3174744   4820448   1651309    647470    913666    724068    879812

TSB          1416738    843254    877453   1156809   1283586    514898    415903    309202
SSB           971341    442940    207002    292993    281932    365624     89390    110775


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  89646976  58736154 117064757  62849511 285051041  24234614  27480512  65318476
         2   8474432  16739851  15366247  28313027  11139735  80872600   6828749   9181034
         3   2403412   1151192   4106545   3269627   3505119   3187153  22696114   2609233
         4    204090    302024    365181    928976    433475   1204318   1318236  10676295

TSB           480000    392472    661105    521929   1328929    749276    407460    496411
SSB            85218    122263    149720    224170    133183    547034    285603    216062


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1  38734309 113963456  24313349 144646155  14671060  24245356  57337613  27106616
         2  12061293   9847941  29067932   8290925  35341352   3089964   6114495  14071940
         3   1222582   2838624   2307347  11526498   1817849   5948528    716809   1351346
         4   1543712    667954    829434   1476022   2812358    724138   1552868    507518

TSB           282276    586979    347777    799459    367770    190184    312941    233546
SSB           107801    105681    211348    191561    263524     85441     65471    102527
Species: c



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1  82716157  53407007  63200903  55625970  28739604  58137788  61610431  17213335
         2   2543950   5995408   6335385   7710601   9370881   4784094   9639020   8801455
         3    341662     23167    156943    176126    428056    507086    256662    375818

TSB           821711    631475    733470    700444    510051    663126    805736    389989
SSB           226154    246945    278424    299937    303126    244534    362141    266053


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  65541799  52815546  32618260  15735622   9895761  20773451   5214067  20025226
         2   2532817   9559924   6488795   3858326   1446562   1502244   2940135   1066078
         3    365608    103256    269784    168825     58480     64246     57415    247203

TSB           667821    718468    466576    244832    127565    227087    122727    216767
SSB           195920    338196    231724    131535     56316     77518     85185     72585


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  17940330  25709649  40717434  17914468  14849178  45457931  16327893  38488833
         2   3763145   3017373   4116365   8096501   2538983   2562273   9918089   3542842
         3     74808    208187    150212    326044    310355    148390    247609    947179

TSB           258534    315149    475375    376684    209531    479114    404808    472858
SSB           129364    130039    182209    247700    102617    151817    287247    195738


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   7994799  15833745  31393463   7367182   8351864   4959727   2006351   2625495
         2   8723589   1902240   3411036   6957296   1930969   1679048   1027079    475900
         3    371491   1015102    178889    340852    996114    156583    104393     95146

TSB           304903    230664    374973    253871    163286     92877     47910     39333
SSB           247340    116661    148940    200827    103152     57167     33464     20429


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   8316296   5568545   9092545  18509565  24086200   2854184   4101388  13819191
         2    823056   1798763   1745662   2454953   5108979   4927038    874951   1242458
         3    100004     58149    377985    236569    354960    306403    969499    166271

TSB            99423     97412    140594    237423    358699    161120     97566    162085
SSB            39546     57318     75128    104154    185278    140570     68036     62587


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1   4447417  21880204   8292854  12025200   5403845  21501029  26426355  12504905
         2   2983082    993333   5083687   1560664   3102205   1210909   4495857   5066609
         3     87270    231597     86597    238660    185018    243172     77460    222910

TSB           118095    231019    205192    156790    133590    233509    353332    248126
SSB            86073     73482    145483     70208     94683     78701    163062    158090
Species: Grey.seal 



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1 390480235 214078835 395616580 123585057 275467459 529590061 186073962 118068718
         2  12849034  53986307  20207175  39406560  12917644  37342168  88102648  15434752
         3   1297599   1781432   1669114    799745   1621471   1079446   4599011   2257998

TSB          1178357   1146283   1610741    705491    960042   1446032   1108659    508981
SSB           638561    658459    763883    408204    453737    722669    781540    277666


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1  36067042  22003710  30656479  10693355   7328721  32674798  17286359  19517704
         2  12853180   5141028   2307193   4871971   1360364    857928   5887877   1873802
         3    874192   1061057    206339    242999    338003    108314    160016    322421

TSB           255479    315523    175325    169900     72258    300993    229478    153875
SSB           162034    179628     85316    102539     38808    130188    133619     75115


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1  26229093  31623873  46980182  46181541  88495806  58968582  12207359  20114924
         2   2981698   2475381   4468432   8894214   5567641  17105915   7183511   2017031
         3    309834    135409    244475    682102    421390    868542    833901    625347

TSB           236934    172857    245969    245323    291990    345689    181820    139809
SSB           116945     84145    117500    142805    143593    211499    117320     70297


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1  21629941  44508147  36356945  28650801  30095831  28698443  37360674  87024979
         2   4859652   3384692   8960783   5605778   4300848   4376631   4890535   5455518
         3    400752    274472    402104    629931    347774    252244    346188    290600

TSB           271010    219031    210418    188140    372326    166098    348527    334462
SSB           148547    102855    124254    106582    189190     86603    174359    155316


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1  26158078  30784515  21051185  63759306  50330636  45589710  30724412  25115877
         2  14884415   3469955   5226033   4110364  15617751  10771362   8787225   5090820
         3    502051    689460    361216    605937    943982   2437487   1696946   1021748

TSB           267750    312283    130411    520754    347539    341851    386236    139765
SSB           165083    156755     72087    241545    202693    188423    227745     78394


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1  88609124  86690627  46999435  51024197  78320311  76649884  56692267  33139560
         2   4603333  27749785  16272309   4931463  10020621  15452027  17474729   9311061
         3    606356   1641121   2620431    429154    561886   1116565   2497488   1360263

TSB           840318    642413    300600    207591    335680    375940    339872    190988
SSB           381049    375868    193030    104147    174640    212700    212514    117448
Species:  



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1   2763114   1833458   1481452   2142391   1753318   1841600   2475754   2148658
         2   2080069   1514293    985243    816370   1169557    966495    963690   1336324
         3    296108   1102047    767325    528541    428729    627874    461142    493271
         4    191516    158070    558189    415681    279233    232453    296238    236362
         5    156706    102646     79976    304032    220267    152234    108805    151850
         6    101901     85872     53124     44532    164732    122762     72935     57044
         7     47942     58608     46946     30991     25357     96179     62669     40334
         8     35053     29264     34314     28992     18762     15670     53229     37039
         9     31973     21560     17264     21353     17686     11683      8739     31700
        10    123568     96920     70824     55536     47494     41101     29817     23259

TSB           775086    837060    816271    800165    772048    758943    733468    683243
SSB           498363    511753    524831    517915    503151    477267    466980    442659


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1   4649504   3153422   2956466   3802542   9178751   4296251   4326092   3148332
         2   1154094   2463653   1681070   1567229   2038543   4765246   2223603   2219301
         3    676444    566482   1225990    825950    789906    955341   2217685   1014267
         4    249538    330000    280865    598780    415711    364881    437692    992271
         5    119428    121162    163101    136545    300863    190117    165375    193291
         6     78484     59336     61267     81136     70184    140862     88220     74788
         7     31149     41379     31777     32338     44087     35103     69897     42786
         8     23592     17702     23820     18076     18839     23993     18980     37089
         9     21830     13510     10268     13653     10610     10331     13072     10148
        10     32733     31613     26499     21339     20783     17425     15302     15343

TSB           810972    886710    919226    961141   1218929   1192050   1053481    959986
SSB           429378    518588    536480    568401    599051    691676    599177    627757


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1   2706851   2565198   2190381   1393865   1285527   1982942   1945017   5507918
         2   1646773   1530910   1432325   1216739    776893    716235   1109519   1075820
         3   1057850    802607    705891    645836    556683    354856    333238    491089
         4    477988    512231    364098    311914    290312    249749    162693    144071
         5    463863    229352    228670    157881    137842    128020    112808     68865
         6     92489    222065    101772     98412     69316     60381     57512     47332
         7     38136     45486    101459     45139     44501     31275     27919     24888
         8     23658     21793     24730     54066     24371     23991     17142     14632
         9     20664     13623     11939     13279     29414     13239     13250      9053
        10     14369     20384     18849     16728     16512     25200     21487     18562

TSB           865196    830927    706822    612006    522970    511820    471005    576373
SSB           566785    533683    455744    402750    340501    316754    282362    264524


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1   2105664   1915165   2150874   1313755   3705380   1210465   2550016   1760640
         2   3011151   1169200   1061845   1223410    735680   2086448    687708   1479761
         3    452708   1355324    522889    530428    571195    351795   1037018    374615
         4    200063    199623    593134    260635    244187    270459    174318    572343
         5     57101     86552     85642    293873    118260    114301    133126     96673
         6     26963     24515     36833     42405    132652     55158     56207     74214
         7     19153     11931     10755     18717     19698     63609     27842     32042
         8     12465     10190      6311      6284     10291     11066     36995     17582
         9      7384      6682      5432      3715      3481      5825      6485     23540
        10     14107     11661      9895      9131      7206      6124      7081      8729

TSB           559979    533532    512857    538634    574113    560282    580203    579496
SSB           311157    294417    303747    330293    292018    335559    316245    367296


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1   1915131   3013851   2604610   2482362   3134190   3647965   3031987   3250562
         2   1022372   1113706   1723830   1514049   1434920   1823575   2099417   1748338
         3    808397    562063    615460   1001990    864777    836467   1027328   1189977
         4    207457    451019    309909    361763    576050    510168    472581    584921
         5    318603    116437    245477    181856    206819    339483    285742    267110
         6     54105    179862     65032    147583    106577    124866    195001    165602
         7     42470     31223    107632     41307     91825     67927     76438    120236
         8     20287     27042     20840     74369     28201     63573     45940     51913
         9     11217     13016     18187     14510     51161     19673     43323     31438
        10     20782     20778     22998     29003     30299     57406     53197     66805

TSB           637120    637685    728488    833713    906787    868801    866203    904527
SSB           394281    378204    444894    521137    580053    557142    537977    580183


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1   3376758   1880121   2038089   2828170   1865950   4124187   2519621   2073647
         2   1887729   1954847   1083434   1164857   1636576   1072778   2400537   1467324
         3   1013199   1083267   1105794    597341    667573    919080    626134   1403316
         4    696814    585953    615193    607918    344882    375659    543052    370705
         5    341707    401152    330194    333674    349292    192262    221794    321384
         6    159890    201629    231802    183794    196514    199716    116286    134459
         7    104817    100033    124027    138334    114810    119851    127475     74362
         8     82908     71790     67843     82650     94661     77480     83046     88425
         9     36069     57218     49060     45555     56989     64370     54096     58046
        10     69100     73463     90331     94729     97915    106596    120790    123752

TSB           971779    729840    692453    673018    589718    575525    588192    626618
SSB           631490    556188    530868    502904    431454    397234    417377    434593
Species: H.porpoise



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    101997     46940    106210    132982     48773     14336    142277    149272
         2    102555     92106     42387     95921    120120     44039     12945    128469
         3     49018     75866     67916     31702     72988     87884     32333      9496
         4     11787     25094     38484     35862     17576     36216     44039     16162
         5     19528      5883     12405     19839     19454      8491     17677     21440
         6      5064     10879      3252      7095     11829     10553      4645      9650
         7      4857      2923      6235      1924      4362      6662      5990      2631
         8      2578      3096      1853      4051      1288      2728      4191      3763
         9      1417      1643      1963      1204      2712       805      1716      2633
        10     19030     13035      9304      7320      5707      5265      3819      3477

TSB            59656     58644     52736     53986     58582     53462     44001     50375
SSB            41113     43369     43000     35231     40178     46299     36420     25312


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0         0         0         0         0         0         0         0         0
         1    139153    141472     73864     88751    142291     65707    478213    107342
         2    134787    125617    127728     66666     80116    128419     59329    431770
         3     94371     96450     91101     89708     47578     55943     93941     43195
         4      4766     43977     46682     40270     41491     20689     27746     45972
         5      7901      2156     20701     19988     18077     17463      9990     13212
         6     11743      4063      1145     10177     10212      8764      9469      5356
         7      5484      6294      2244       589      5422      5183      4934      5275
         8      1657      3299      3876      1307       353      3127      3240      3059
         9      2370       997      2032      2258       783       203      1955      2009
        10      3848      3741      2918      2883      3079      2227      1519      2154

TSB            58637     66363     65805     54750     54376     53712     69903     96736
SSB            34157     41703     45124     41846     36606     30650     38102     33944


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    215060     80246    381268     79491     56287     93094     58649    237336
         2     96954    191226     71211    338475     70457     49818     82508     51532
         3    326550     72510    139938     52342    244490     50108     35959     54193
         4     23540    194125     41087     80069     28820    130085     27546     16055
         5     24494     12764     99281     21264     39541     13650     64115     10536
         6      7763     13159      6461     50865     10387     18511      6655     24146
         7      3248      4330      6946      3449     25978      5100      9436      2670
         8      3495      1898      2408      3902      1861     13529      2747      4095
         9      2027      2043      1056      1352      2106       969      7289      1192
        10      2758      2796      2691      2104      1865      2068      1636      3873

TSB           116324    108168    106868    100690     86713     70109     54426     47731
SSB            91222     77576     76696     53390     73823     57932     39365     28134


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1    107232     86842    116630     63613    174065     80685     43963     47661
         2    209485     94490     76738    102810     56318    154112     71459     38947
         3     35565    141953     66023     52218     73342     40194    110382     51344
         4     26987     17010     72640     31869     27972     39325     21722     60070
         5      7015     11225      7683     30555     15219     13374     18984     10575
         6      4543      2877      5007      3187     14424      7194      6383      9140
         7     10985      1973      1351      2197      1577      7145      3596      3217
         8      1298      5120       987       636      1152       828      3782      1917
         9      1991       605      2560       464       333       605       438      2016
        10      2462      2075      1340      1836      1206       808       748       632

TSB            56052     54204     50759     45955     47582     52569     48761     39512
SSB            21363     37483     34261     27970     30713     26035     36772     31287


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1    170810     68076     65738     81255    164586    206916     52554     89641
         2     42154    151576     60395     58487     72113    145733    183710     46542
         3     27489     30844    110612     45460     42843     51518    107229    131475
         4     26864     15571     17370     66695     25815     23023     29545     57846
         5     27876     13733      7904      9582     34200     12376     11948     14231
         6      4849     14105      6899      4322      4864     16210      6359      5690
         7      4401      2559      7393      3912      2287      2415      8676      3172
         8      1646      2446      1414      4385      2180      1203      1360      4584
         9       981       915      1352       838      2444      1147       678       718
        10      1356      1299      1223      1527      1318      1980      1760      1288

TSB            38822     44135     45415     43317     47199     55443     40660     40480
SSB            24043     17692     32828     30949     28225     24549     28691     34267


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0         0         0         0         0         0         0         0         0
         1    135377     94549     61555     99368     74365    199201     31554     59054
         2     79527    120163     83996     54481     87908     65760    175667     28010
         3     33965     58348     89010     59733     38553     61912     44941    128988
         4     74049     19356     33961     47350     31433     20076     30170     25657
         5     29367     38135     10228     16082     22127     14502      8543     15571
         6      7150     14971     19957      4787      7426     10086      6088      4365
         7      2983      3799      8150      9796      2321      3557      4475      3241
         8      1753      1668      2172      4244      5043      1182      1690      2508
         9      2533       980       954      1131      2185      2568       562       947
        10      1109      2037      1725      1395      1300      1775      2064      1471

TSB            38376     41725     36508     31192     29655     27793     31494     34067
SSB            29115     26095     30265     25073     20337     17582     16790     28605

Fishing mortality

Species:  



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.2809    0.2936    0.3281    0.3141    0.3690    0.2975    0.3339    0.3412
         2    0.7712    0.8061    0.9008    0.8623    1.0130    0.8168    0.9166    0.9367
         3    0.7970    0.8331    0.9310    0.8911    1.0469    0.8441    0.9473    0.9681
         4    0.6570    0.6868    0.7675    0.7347    0.8631    0.6959    0.7810    0.7980
         5    0.5768    0.6029    0.6738    0.6450    0.7577    0.6109    0.6856    0.7006
         6    0.5577    0.5829    0.6515    0.6236    0.7326    0.5907    0.6629    0.6774
         7    0.5729    0.5988    0.6692    0.6406    0.7526    0.6068    0.6810    0.6959
         8    0.4907    0.5129    0.5733    0.5487    0.6446    0.5198    0.5833    0.5961
         9    0.5607    0.5861    0.6550    0.6270    0.7366    0.5939    0.6665    0.6811
        10    0.5607    0.5861    0.6550    0.6270    0.7366    0.5939    0.6665    0.6811

Avg. F 2-4     0.742     0.775     0.866     0.829     0.974     0.786     0.882     0.901


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.3866    0.3850    0.3467    0.3418    0.3647    0.3547    0.3568    0.3642
         2    1.0613    1.0570    0.9520    0.9384    1.0014    0.9738    0.9796    0.9999
         3    1.0969    1.0924    0.9839    0.9698    1.0349    1.0064    1.0124    1.0334
         4    0.9042    0.9006    0.8111    0.7995    0.8532    0.8297    0.8346    0.8520
         5    0.7938    0.7906    0.7121    0.7019    0.7490    0.7284    0.7327    0.7479
         6    0.7675    0.7645    0.6885    0.6787    0.7242    0.7043    0.7085    0.7232
         7    0.7884    0.7853    0.7073    0.6971    0.7439    0.7235    0.7278    0.7429
         8    0.6754    0.6727    0.6058    0.5972    0.6372    0.6197    0.6234    0.6363
         9    0.7717    0.7686    0.6922    0.6823    0.7281    0.7081    0.7123    0.7271
        10    0.7717    0.7686    0.6922    0.6823    0.7281    0.7081    0.7123    0.7271

Avg. F 2-4     1.021     1.017     0.916     0.903     0.963     0.937     0.942     0.962


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.3440    0.3340    0.3021    0.1619    0.1518    0.1489    0.1608    0.1547
         2    0.9444    0.9170    0.8294    0.7844    0.7354    0.7210    0.7786    0.7492
         3    0.9761    0.9477    0.8572    1.0394    0.9746    0.9555    1.0318    0.9928
         4    0.8047    0.7813    0.7067    0.9257    0.8680    0.8510    0.9190    0.8842
         5    0.7064    0.6859    0.6204    0.7868    0.7377    0.7233    0.7811    0.7515
         6    0.6830    0.6631    0.5998    0.6093    0.5713    0.5601    0.6049    0.5820
         7    0.7016    0.6812    0.6162    0.4379    0.4106    0.4026    0.4347    0.4183
         8    0.6010    0.5835    0.5278    0.2501    0.2345    0.2299    0.2483    0.2389
         9    0.6867    0.6667    0.6031    0.0695    0.0652    0.0639    0.0690    0.0664
        10    0.6867    0.6667    0.6031    0.0695    0.0652    0.0639    0.0690    0.0664

Avg. F 2-4     0.908     0.882     0.798     0.916     0.859     0.843     0.910     0.875


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.2053    0.2023    0.1967    0.1388    0.1839    0.1177    0.1305    0.1303
         2    0.9943    0.9798    0.9527    0.6722    0.8909    0.5702    0.6322    0.6312
