ParName   Value   Gradient
log_rec(22,2015)     -2.28235    0.0254749
log_rec(22,2016)      1.59789     0.144372
log_rec(22,2017)      -1.2506       0.1973
log_rec(22,2018)      0.13131     0.129869
log_rec(22,2019)      1.02683     0.279302
log_rec(22,2020)    -0.312739    0.0709456
log_rec(22,2021)    -0.237606   -0.0326775
log_rec(22,2022)     0.393149   0.00108614
log_rec(23,1974)      1.11525   -0.0134217
log_rec(23,1975)     0.295312    0.0243459
log_rec(23,1976)     0.986259    -0.127058
log_rec(23,1977)      1.64696    -0.087753
log_rec(23,1978)     0.926975   -0.0536449
log_rec(23,1979)      1.11352    -0.159797
log_rec(23,1980)     0.238222    0.0381303
log_rec(23,1981)       2.0132   -0.0251604
log_rec(23,1982)    -0.428626    0.0539026
log_rec(23,1983)      1.59787   0.00201138
log_rec(23,1984)     0.531683   0.00498159
log_rec(23,1985)       2.2182    -0.134793
log_rec(23,1986)     0.208564   -0.0641776
log_rec(23,1987)    0.0626153    0.0547027
log_rec(23,1988)       1.2263     0.016905
log_rec(23,1989)     0.553518     0.153759
log_rec(23,1990)      1.11123     0.171271
log_rec(23,1991)      1.44232     0.133425
log_rec(23,1992)    0.0557933      0.13412
log_rec(23,1993)      1.29202    0.0477441
log_rec(23,1994)      1.64929     0.042892
log_rec(23,1995)     0.403188    0.0470449
log_rec(23,1996)      2.19405      0.16013
log_rec(23,1997)     0.231244     0.102214
log_rec(23,1998)     0.543954     0.129853
log_rec(23,1999)       1.0842      0.18691
log_rec(23,2000)      1.32127     0.143445
log_rec(23,2001)      1.48755     0.269279
log_rec(23,2002)    -0.881742    0.0502442
log_rec(23,2003)     0.410867    0.0131718
log_rec(23,2004)    -0.165895   -0.0248564
log_rec(23,2005)     0.598877    -0.044288
log_rec(23,2006)     0.176206   -0.0153318
log_rec(23,2007)      0.86477   0.00869493
log_rec(23,2008)     0.242786  -0.00162683
log_rec(23,2009)      1.75591    -0.139762
log_rec(23,2010)    -0.709793   -0.0202825
log_rec(23,2011)     -0.58448    0.0298442
log_rec(23,2012)     0.281318   -0.0165208
log_rec(23,2013)    -0.240104    -0.118986
log_rec(23,2014)     0.838493    -0.218543
log_rec(23,2015)    -0.706932    -0.123416
log_rec(23,2016)      1.07633    -0.111131
log_rec(23,2017)     -1.21144   -0.0380965
log_rec(23,2018)    -0.708833    -0.076595
log_rec(23,2019)     0.151586   -0.0553773
log_rec(23,2020)    -0.597546  0.000156643
log_rec(23,2021)   -0.0874066   -0.0669277
log_rec(23,2022)    -0.157959    0.0388102
log_rec(24,1974)       1.3743   -0.0258024
log_rec(24,1975)       1.4932   -0.0175923
log_rec(24,1976)      1.36272    0.0358183
log_rec(24,1977)     0.669935  7.83769e-05
log_rec(24,1978)      1.37567   -0.0306203
log_rec(24,1979)      1.43409   -0.0157949
log_rec(24,1980)     0.173902    0.0373097
log_rec(24,1981)      1.50794   -0.0430128
log_rec(24,1982)      1.29293  -0.00328499
log_rec(24,1983)     0.828236    0.0409828
log_rec(24,1984)     0.103098   0.00886668
log_rec(24,1985)    -0.335404    0.0482854
log_rec(24,1986)      0.35579  -0.00309303
log_rec(24,1987)     -1.01949    0.0559468
log_rec(24,1988)     0.289202   0.00704936
log_rec(24,1989)     0.187733   0.00439979
log_rec(24,1990)     0.558689   -0.0568257
log_rec(24,1991)      1.02342    -0.029815
log_rec(24,1992)     0.180615   -0.0137166
log_rec(24,1993)    0.0269586   -0.0264565
log_rec(24,1994)      1.12604     0.021047
log_rec(24,1995)    0.0785611    0.0960324
log_rec(24,1996)     0.936609    0.0417337
log_rec(24,1997)    -0.639348    0.0129771
log_rec(24,1998)    0.0391256   0.00737851
log_rec(24,1999)     0.733561   -0.0130622
log_rec(24,2000)    -0.718847  -0.00167518
log_rec(24,2001)    -0.610249    0.0295441
log_rec(24,2002)     -1.10474    0.0505067
log_rec(24,2003)     -2.03894    0.0467054
log_rec(24,2004)     -1.77505    0.0384534
log_rec(24,2005)    -0.632496     0.071765
log_rec(24,2006)     -1.01974  -0.00775673
log_rec(24,2007)    -0.543258     0.054263
log_rec(24,2008)     0.173143   -0.0375641
log_rec(24,2009)     0.435672   -0.0976039
log_rec(24,2010)     -1.68587   -0.0545473
log_rec(24,2011)     -1.33855    0.0163799
log_rec(24,2012)    -0.123378      0.07478
log_rec(24,2013)     -1.24448  -0.00317529
log_rec(24,2014)      0.34751   -0.0128781
log_rec(24,2015)     -0.62415   0.00694756
log_rec(24,2016)    -0.244682    0.0267549
log_rec(24,2017)     -1.05634    0.0144798
log_rec(24,2018)     0.329906    -0.024917
log_rec(24,2019)     0.538748    0.0335586
log_rec(24,2020)    -0.206259   -0.0109768
log_rec(24,2021)    -0.849686   -0.0319835
