data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 18  9 2011 -9 8  1.187000e+02 2.391800e+02 -7.006171e-01 -7.974191e-01 7.719483e-01
catch 18  9 2011 -9 9  7.016000e+01 1.322073e+02 -6.335928e-01 -7.211343e-01 7.719483e-01
catch 18  9 2011 -9 10  1.065400e+02 3.892664e+02 -1.295744e+00 -1.474772e+00 7.719483e-01
catch 18  9 2012 -9 0  1.377160e+03 1.096748e+03 2.276735e-01 2.369386e-01 9.233221e-01
catch 18  9 2012 -9 1  3.878830e+03 2.293756e+03 5.253430e-01 1.058039e+00 2.465370e-01
catch 18  9 2012 -9 2  5.072350e+03 8.203899e+03 -4.808054e-01 -1.945263e+00 6.109167e-02
catch 18  9 2012 -9 3  6.638461e+04 7.174859e+04 -7.770294e-02 -3.143739e-01 6.109167e-02
catch 18  9 2012 -9 4  5.430880e+03 5.592687e+03 -2.935866e-02 -1.187805e-01 6.109167e-02
catch 18  9 2012 -9 5  3.697450e+03 3.430838e+03 7.483897e-02 3.027867e-01 6.109167e-02
catch 18  9 2012 -9 6  2.413610e+03 2.001173e+03 1.873902e-01 5.029330e-01 1.388268e-01
catch 18  9 2012 -9 7  8.050920e+03 4.458800e+03 5.909066e-01 1.585923e+00 1.388268e-01
catch 18  9 2012 -9 8  1.366000e+02 2.235806e+02 -4.927150e-01 -5.607918e-01 7.719483e-01
catch 18  9 2012 -9 9  1.757600e+02 1.018059e+02 5.460514e-01 6.214976e-01 7.719483e-01
catch 18  9 2012 -9 10  1.345400e+02 2.234668e+02 -5.074012e-01 -5.775071e-01 7.719483e-01
catch 18  9 2013 -9 0  1.303160e+03 8.119314e+02 4.731315e-01 4.923855e-01 9.233221e-01
catch 18  9 2013 -9 1  1.225816e+04 4.510997e+03 9.996737e-01 2.013340e+00 2.465370e-01
catch 18  9 2013 -9 2  4.250970e+03 3.542304e+03 1.823699e-01 7.378401e-01 6.109167e-02
catch 18  9 2013 -9 3  4.651320e+03 7.136001e+03 -4.280015e-01 -1.731627e+00 6.109167e-02
catch 18  9 2013 -9 4  6.880263e+04 3.984688e+04 5.461978e-01 2.209830e+00 6.109167e-02
catch 18  9 2013 -9 5  2.216270e+03 2.569606e+03 -1.479269e-01 -5.984890e-01 6.109167e-02
catch 18  9 2013 -9 6  1.532480e+03 1.432333e+03 6.758264e-02 1.813838e-01 1.388268e-01
catch 18  9 2013 -9 7  8.396300e+02 1.092698e+03 -2.634435e-01 -7.070509e-01 1.388268e-01
catch 18  9 2013 -9 8  3.918960e+03 2.081770e+03 6.326080e-01 7.200134e-01 7.719483e-01
catch 18  9 2013 -9 9  3.641000e+01 1.050417e+02 -1.059514e+00 -1.205903e+00 7.719483e-01
catch 18  9 2013 -9 10  2.036000e+01 1.537970e+02 -2.022062e+00 -2.301443e+00 7.719483e-01
catch 18  9 2014 -9 0  3.503800e+03 1.107596e+04 -1.150929e+00 -1.197766e+00 9.233221e-01
catch 18  9 2014 -9 1  7.592520e+03 6.039417e+03 2.288561e-01 4.609157e-01 2.465370e-01
catch 18  9 2014 -9 2  2.003098e+04 1.208207e+04 5.055577e-01 2.045407e+00 6.109167e-02
catch 18  9 2014 -9 3  4.689570e+03 5.176711e+03 -9.882895e-02 -3.998464e-01 6.109167e-02
catch 18  9 2014 -9 4  7.646720e+03 6.646813e+03 1.401393e-01 5.669816e-01 6.109167e-02
catch 18  9 2014 -9 5  4.668366e+04 3.083370e+04 4.147859e-01 1.678159e+00 6.109167e-02
catch 18  9 2014 -9 6  1.079680e+03 1.824847e+03 -5.248317e-01 -1.408586e+00 1.388268e-01
catch 18  9 2014 -9 7  9.616500e+02 1.308456e+03 -3.079528e-01 -8.265087e-01 1.388268e-01
catch 18  9 2014 -9 8  3.714700e+02 8.555571e+02 -8.342848e-01 -9.495552e-01 7.719483e-01
catch 18  9 2014 -9 9  1.693760e+03 1.639493e+03 3.256381e-02 3.706305e-02 7.719483e-01
catch 18  9 2014 -9 10  2.339000e+01 2.049746e+02 -2.170577e+00 -2.470479e+00 7.719483e-01
catch 18  9 2015 -9 0  3.776420e+03 3.752575e+03 6.334109e-03 6.591874e-03 9.233221e-01
catch 18  9 2015 -9 1  2.761032e+04 7.538504e+04 -1.004419e+00 -2.022898e+00 2.465370e-01
catch 18  9 2015 -9 2  1.562959e+04 1.388575e+04 1.183029e-01 4.786350e-01 6.109167e-02
catch 18  9 2015 -9 3  1.772331e+04 1.383306e+04 2.478194e-01 1.002638e+00 6.109167e-02
catch 18  9 2015 -9 4  1.719300e+03 3.547158e+03 -7.242296e-01 -2.930119e+00 6.109167e-02
catch 18  9 2015 -9 5  5.013150e+03 3.696027e+03 3.048059e-01 1.233197e+00 6.109167e-02
catch 18  9 2015 -9 6  2.193536e+04 1.588599e+04 3.226626e-01 8.659882e-01 1.388268e-01
catch 18  9 2015 -9 7  1.061770e+03 1.209796e+03 -1.305141e-01 -3.502843e-01 1.388268e-01
catch 18  9 2015 -9 8  4.343800e+02 7.288314e+02 -5.175228e-01 -5.890272e-01 7.719483e-01
catch 18  9 2015 -9 9  4.374300e+02 4.794647e+02 -9.175354e-02 -1.044308e-01 7.719483e-01
catch 18  9 2015 -9 10  8.936500e+02 1.034766e+03 -1.466160e-01 -1.668734e-01 7.719483e-01
catch 18  9 2016 -9 0  1.700670e+03 4.691087e+03 -1.014642e+00 -1.055933e+00 9.233221e-01
catch 18  9 2016 -9 1  9.373780e+03 1.392922e+04 -3.960723e-01 -7.976887e-01 2.465370e-01
catch 18  9 2016 -9 2  6.165615e+04 9.502783e+04 -4.325968e-01 -1.750219e+00 6.109167e-02
catch 18  9 2016 -9 3  8.846360e+03 8.466630e+03 4.387358e-02 1.775056e-01 6.109167e-02
catch 18  9 2016 -9 4  5.555800e+03 4.814254e+03 1.432614e-01 5.796129e-01 6.109167e-02
catch 18  9 2016 -9 5  6.551700e+02 9.748767e+02 -3.974162e-01 -1.607884e+00 6.109167e-02
catch 18  9 2016 -9 6  4.508000e+02 9.325856e+02 -7.269372e-01 -1.951013e+00 1.388268e-01
catch 18  9 2016 -9 7  1.013809e+04 5.304814e+03 6.476850e-01 1.738310e+00 1.388268e-01
catch 18  9 2016 -9 8  2.534200e+02 3.309973e+02 -2.670619e-01 -3.039610e-01 7.719483e-01
catch 18  9 2016 -9 9  1.512500e+02 2.005931e+02 -2.823445e-01 -3.213551e-01 7.719483e-01
catch 18  9 2016 -9 10  1.684000e+02 4.190662e+02 -9.116867e-01 -1.037651e+00 7.719483e-01
catch 18  9 2017 -9 0  2.614560e+03 2.015475e+03 2.602410e-01 2.708314e-01 9.233221e-01
catch 18  9 2017 -9 1  1.273160e+04 2.011709e+04 -4.574824e-01 -9.213684e-01 2.465370e-01
catch 18  9 2017 -9 2  2.320738e+04 2.054216e+04 1.219908e-01 4.935558e-01 6.109167e-02
catch 18  9 2017 -9 3  5.447247e+04 7.085072e+04 -2.628797e-01 -1.063570e+00 6.109167e-02
catch 18  9 2017 -9 4  3.228420e+03 3.791699e+03 -1.608214e-01 -6.506579e-01 6.109167e-02
catch 18  9 2017 -9 5  1.498370e+03 1.740100e+03 -1.495648e-01 -6.051158e-01 6.109167e-02
catch 18  9 2017 -9 6  1.440600e+02 3.231759e+02 -8.079669e-01 -2.168487e+00 1.388268e-01
catch 18  9 2017 -9 7  3.674100e+02 4.047201e+02 -9.671730e-02 -2.595778e-01 1.388268e-01
catch 18  9 2017 -9 8  1.441790e+03 1.914664e+03 -2.836566e-01 -3.228485e-01 7.719483e-01
catch 18  9 2017 -9 9  5.021300e+02 1.200395e+02 1.431039e+00 1.628761e+00 7.719483e-01
catch 18  9 2017 -9 10  3.046000e+01 2.260065e+02 -2.004150e+00 -2.281056e+00 7.719483e-01
catch 18  9 2018 -9 0  3.632360e+03 4.638255e+03 -2.444557e-01 -2.544037e-01 9.233221e-01
catch 18  9 2018 -9 1  5.556160e+03 9.310639e+03 -5.162505e-01 -1.039727e+00 2.465370e-01
catch 18  9 2018 -9 2  2.426290e+04 3.194651e+04 -2.751145e-01 -1.113070e+00 6.109167e-02
catch 18  9 2018 -9 3  1.712083e+04 1.673066e+04 2.305313e-02 9.326935e-02 6.109167e-02
catch 18  9 2018 -9 4  3.520084e+04 3.539895e+04 -5.612322e-03 -2.270657e-02 6.109167e-02
catch 18  9 2018 -9 5  9.249200e+02 1.542617e+03 -5.115283e-01 -2.069563e+00 6.109167e-02
catch 18  9 2018 -9 6  5.216500e+02 6.490521e+02 -2.185162e-01 -5.864714e-01 1.388268e-01
catch 18  9 2018 -9 7  2.096100e+02 1.571446e+02 2.880820e-01 7.731779e-01 1.388268e-01
catch 18  9 2018 -9 8  1.003300e+02 1.644082e+02 -4.938874e-01 -5.621262e-01 7.719483e-01
catch 18  9 2018 -9 9  9.702200e+02 7.809667e+02 2.169904e-01 2.469712e-01 7.719483e-01
catch 18  9 2018 -9 10  2.850000e+01 1.419335e+02 -1.605455e+00 -1.827275e+00 7.719483e-01
catch 18  9 2019 -9 0  3.554360e+03 2.144617e+04 -1.797371e+00 -1.870515e+00 9.233221e-01
catch 18  9 2019 -9 1  1.783449e+04 2.263380e+04 -2.383101e-01 -4.799559e-01 2.465370e-01
catch 18  9 2019 -9 2  1.184431e+04 1.550753e+04 -2.694782e-01 -1.090266e+00 6.109167e-02
catch 18  9 2019 -9 3  2.577263e+04 2.733039e+04 -5.868620e-02 -2.374351e-01 6.109167e-02
catch 18  9 2019 -9 4  7.208110e+03 8.864184e+03 -2.068121e-01 -8.367293e-01 6.109167e-02
catch 18  9 2019 -9 5  2.128175e+04 1.533928e+04 3.274333e-01 1.324744e+00 6.109167e-02
catch 18  9 2019 -9 6  4.620200e+02 6.130939e+02 -2.829099e-01 -7.592967e-01 1.388268e-01
catch 18  9 2019 -9 7  3.776700e+02 3.354116e+02 1.186624e-01 3.184757e-01 1.388268e-01
catch 18  9 2019 -9 8  2.484000e+01 6.790109e+01 -1.005597e+00 -1.144537e+00 7.719483e-01
catch 18  9 2019 -9 9  3.118000e+01 7.128618e+01 -8.269256e-01 -9.411792e-01 7.719483e-01
catch 18  9 2019 -9 10  1.653100e+02 4.004905e+02 -8.848674e-01 -1.007127e+00 7.719483e-01
catch 18  9 2020 -9 0  1.540380e+03 1.643251e+04 -2.367233e+00 -2.463567e+00 9.233221e-01
catch 18  9 2020 -9 1  4.528588e+04 8.647330e+04 -6.468404e-01 -1.302735e+00 2.465370e-01
catch 18  9 2020 -9 2  2.715695e+04 3.141379e+04 -1.456140e-01 -5.891314e-01 6.109167e-02
catch 18  9 2020 -9 3  1.192975e+04 1.122079e+04 6.126706e-02 2.478769e-01 6.109167e-02
catch 18  9 2020 -9 4  1.463606e+04 1.238945e+04 1.666427e-01 6.742103e-01 6.109167e-02
catch 18  9 2020 -9 5  3.280940e+03 3.293796e+03 -3.910584e-03 -1.582161e-02 6.109167e-02
catch 18  9 2020 -9 6  7.952800e+03 5.205533e+03 4.238020e-01 1.137434e+00 1.388268e-01
catch 18  9 2020 -9 7  1.779400e+02 2.718641e+02 -4.238559e-01 -1.137579e+00 1.388268e-01
catch 18  9 2020 -9 8  1.638100e+02 1.242350e+02 2.765325e-01 3.147401e-01 7.719483e-01
catch 18  9 2020 -9 9  6.217000e+01 2.521834e+01 9.023010e-01 1.026969e+00 7.719483e-01
catch 18  9 2020 -9 10  8.137000e+01 1.764219e+02 -7.738718e-01 -8.807952e-01 7.719483e-01
catch 18  9 2021 -9 0  6.813060e+03 2.951436e+03 8.365495e-01 8.705927e-01 9.233221e-01
catch 18  9 2021 -9 1  2.419791e+04 5.413816e+04 -8.052730e-01 -1.621818e+00 2.465370e-01
catch 18  9 2021 -9 2  7.227491e+04 1.008647e+05 -3.333034e-01 -1.348493e+00 6.109167e-02
catch 18  9 2021 -9 3  1.353596e+04 1.997221e+04 -3.889919e-01 -1.573800e+00 6.109167e-02
catch 18  9 2021 -9 4  5.768150e+03 4.647660e+03 2.159876e-01 8.738517e-01 6.109167e-02
catch 18  9 2021 -9 5  8.345990e+03 4.264294e+03 6.715046e-01 2.716802e+00 6.109167e-02
catch 18  9 2021 -9 6  7.665700e+02 1.028498e+03 -2.939287e-01 -7.888698e-01 1.388268e-01
catch 18  9 2021 -9 7  4.726720e+03 2.128118e+03 7.979935e-01 2.141720e+00 1.388268e-01
catch 18  9 2021 -9 8  4.541000e+01 9.360516e+01 -7.233532e-01 -8.232966e-01 7.719483e-01
catch 18  9 2021 -9 9  3.073000e+01 4.285690e+01 -3.326273e-01 -3.785853e-01 7.719483e-01
catch 18  9 2021 -9 10  5.280000e+00 7.006760e+01 -2.585534e+00 -2.942769e+00 7.719483e-01
catch 18  9 2022 -9 0  9.159100e+02 2.966712e+03 -1.175292e+00 -1.223120e+00 9.233221e-01
catch 18  9 2022 -9 1  3.713080e+03 8.134929e+03 -7.843053e-01 -1.579589e+00 2.465370e-01
catch 18  9 2022 -9 2  4.726661e+04 5.456005e+04 -1.434979e-01 -5.805699e-01 6.109167e-02
catch 18  9 2022 -9 3  9.396988e+04 5.870592e+04 4.704337e-01 1.903301e+00 6.109167e-02
catch 18  9 2022 -9 4  7.808370e+03 7.935956e+03 -1.620755e-02 -6.557321e-02 6.109167e-02
catch 18  9 2022 -9 5  2.303620e+03 1.561115e+03 3.890818e-01 1.574164e+00 6.109167e-02
catch 18  9 2022 -9 6  1.188890e+03 1.292088e+03 -8.323906e-02 -2.234038e-01 1.388268e-01
catch 18  9 2022 -9 7  2.875800e+02 4.070284e+02 -3.473818e-01 -9.323316e-01 1.388268e-01
catch 18  9 2022 -9 8  6.814800e+02 7.188723e+02 -5.341679e-02 -6.079722e-02 7.719483e-01
catch 18  9 2022 -9 9  1.560500e+02 3.166780e+01 1.594876e+00 1.815235e+00 7.719483e-01
catch 18  9 2022 -9 10  4.200000e-01 3.840553e+01 -4.515702e+00 -5.139622e+00 7.719483e-01
catch 19  9 1974 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1974 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1974 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1974 -9 3  1.040865e+05 3.356915e+04 1.131615e+00 2.247641e+00 2.534798e-01
catch 19  9 1974 -9 4  4.034452e+04 3.268998e+04 2.103869e-01 4.178756e-01 2.534798e-01
catch 19  9 1974 -9 5  1.516048e+04 1.820613e+04 -1.830662e-01 -1.028679e+00 3.167064e-02
catch 19  9 1974 -9 6  2.117949e+04 2.132398e+04 -6.798805e-03 -3.820359e-02 3.167064e-02
catch 19  9 1974 -9 7  1.480999e+04 1.322344e+04 1.133108e-01 6.367117e-01 3.167064e-02
catch 19  9 1974 -9 8  5.321000e+03 6.071000e+03 -1.318621e-01 -5.373697e-01 6.021343e-02
catch 19  9 1974 -9 9  1.514500e+03 1.410308e+03 7.127719e-02 2.904717e-01 6.021343e-02
catch 19  9 1974 -9 10  1.976800e+03 2.162346e+03 -8.971442e-02 -3.656079e-01 6.021343e-02
catch 19  9 1975 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1975 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1975 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1975 -9 3  8.861314e+04 5.687196e+04 4.434778e-01 8.808464e-01 2.534798e-01
catch 19  9 1975 -9 4  3.092705e+04 2.839310e+04 8.548492e-02 1.697922e-01 2.534798e-01
catch 19  9 1975 -9 5  1.107712e+04 1.508012e+04 -3.084957e-01 -1.733487e+00 3.167064e-02
catch 19  9 1975 -9 6  7.746040e+03 9.015442e+03 -1.517572e-01 -8.527481e-01 3.167064e-02
catch 19  9 1975 -9 7  1.379181e+04 1.201409e+04 1.379950e-01 7.754163e-01 3.167064e-02
catch 19  9 1975 -9 8  9.576840e+03 7.486601e+03 2.462328e-01 1.003458e+00 6.021343e-02
catch 19  9 1975 -9 9  3.590790e+03 3.979769e+03 -1.028515e-01 -4.191447e-01 6.021343e-02
catch 19  9 1975 -9 10  2.716860e+03 2.342009e+03 1.484676e-01 6.050412e-01 6.021343e-02
catch 19  9 1976 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1976 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1976 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1976 -9 3  3.231561e+05 1.152949e+05 1.030643e+00 2.047087e+00 2.534798e-01
catch 19  9 1976 -9 4  6.344672e+04 4.357764e+04 3.756563e-01 7.461377e-01 2.534798e-01
catch 19  9 1976 -9 5  1.255563e+04 1.171603e+04 6.921124e-02 3.889092e-01 3.167064e-02
catch 19  9 1976 -9 6  6.401200e+03 6.748766e+03 -5.287417e-02 -2.971085e-01 3.167064e-02
catch 19  9 1976 -9 7  4.015560e+03 4.626704e+03 -1.416680e-01 -7.960555e-01 3.167064e-02
catch 19  9 1976 -9 8  5.488060e+03 6.227278e+03 -1.263645e-01 -5.149658e-01 6.021343e-02
catch 19  9 1976 -9 9  3.677590e+03 4.509999e+03 -2.040393e-01 -8.315094e-01 6.021343e-02
catch 19  9 1976 -9 10  3.528290e+03 3.808299e+03 -7.636923e-02 -3.112230e-01 6.021343e-02
catch 19  9 1977 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1977 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1977 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1977 -9 3  4.270099e+04 6.928275e+04 -4.839738e-01 -9.612805e-01 2.534798e-01
catch 19  9 1977 -9 4  6.572747e+04 9.106249e+04 -3.260290e-01 -6.475667e-01 2.534798e-01
catch 19  9 1977 -9 5  1.583933e+04 1.846283e+04 -1.532636e-01 -8.612129e-01 3.167064e-02
catch 19  9 1977 -9 6  5.620460e+03 5.462069e+03 2.858594e-02 1.606291e-01 3.167064e-02
catch 19  9 1977 -9 7  3.814220e+03 3.642129e+03 4.616784e-02 2.594246e-01 3.167064e-02
catch 19  9 1977 -9 8  3.527730e+03 2.542436e+03 3.275319e-01 1.334771e+00 6.021343e-02
catch 19  9 1977 -9 9  3.909160e+03 3.989127e+03 -2.024987e-02 -8.252311e-02 6.021343e-02
catch 19  9 1977 -9 10  4.752670e+03 5.328612e+03 -1.143842e-01 -4.661430e-01 6.021343e-02
catch 19  9 1978 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1978 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1978 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1978 -9 3  5.451471e+04 2.519288e+04 7.719093e-01 1.533185e+00 2.534798e-01
catch 19  9 1978 -9 4  3.260758e+04 2.745765e+04 1.718999e-01 3.414318e-01 2.534798e-01
catch 19  9 1978 -9 5  1.938914e+04 1.827873e+04 5.897519e-02 3.313912e-01 3.167064e-02
catch 19  9 1978 -9 6  3.390190e+03 4.067736e+03 -1.822005e-01 -1.023814e+00 3.167064e-02
catch 19  9 1978 -9 7  1.148860e+03 1.400212e+03 -1.978533e-01 -1.111770e+00 3.167064e-02
catch 19  9 1978 -9 8  1.057130e+03 9.456125e+02 1.114801e-01 4.543083e-01 6.021343e-02
catch 19  9 1978 -9 9  7.877700e+02 7.761505e+02 1.485971e-02 6.055691e-02 6.021343e-02
catch 19  9 1978 -9 10  3.521930e+03 2.844503e+03 2.136207e-01 8.705560e-01 6.021343e-02
catch 19  9 1979 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1979 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1979 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1979 -9 3  2.539515e+04 3.527773e+04 -3.286936e-01 -6.528593e-01 2.534798e-01
catch 19  9 1979 -9 4  1.699916e+04 2.138818e+04 -2.296744e-01 -4.561849e-01 2.534798e-01
catch 19  9 1979 -9 5  1.200420e+04 1.277310e+04 -6.208463e-02 -3.488636e-01 3.167064e-02
catch 19  9 1979 -9 6  8.905500e+03 9.052607e+03 -1.638368e-02 -9.206257e-02 3.167064e-02
catch 19  9 1979 -9 7  2.832710e+03 2.279192e+03 2.174127e-01 1.221677e+00 3.167064e-02
catch 19  9 1979 -9 8  7.502700e+02 7.849053e+02 -4.512990e-02 -1.839152e-01 6.021343e-02
catch 19  9 1979 -9 9  5.538700e+02 6.124442e+02 -1.005278e-01 -4.096751e-01 6.021343e-02
catch 19  9 1979 -9 10  2.111550e+03 2.344986e+03 -1.048573e-01 -4.273186e-01 6.021343e-02
catch 19  9 1980 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1980 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1980 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1980 -9 3  2.720299e+04 3.380222e+04 -2.171995e-01 -4.314068e-01 2.534798e-01
catch 19  9 1980 -9 4  1.475653e+04 2.975871e+04 -7.014362e-01 -1.393210e+00 2.534798e-01
catch 19  9 1980 -9 5  9.677140e+03 9.839884e+03 -1.667751e-02 -9.371362e-02 3.167064e-02
catch 19  9 1980 -9 6  6.877640e+03 6.306083e+03 8.676091e-02 4.875236e-01 3.167064e-02
catch 19  9 1980 -9 7  5.713950e+03 5.084057e+03 1.168010e-01 6.563235e-01 3.167064e-02
catch 19  9 1980 -9 8  1.176590e+03 1.286052e+03 -8.895674e-02 -3.625202e-01 6.021343e-02
catch 19  9 1980 -9 9  5.221600e+02 5.127815e+02 1.812424e-02 7.386066e-02 6.021343e-02
catch 19  9 1980 -9 10  2.327260e+03 1.932100e+03 1.860840e-01 7.583374e-01 6.021343e-02
catch 19  9 1981 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1981 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1981 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1981 -9 3  4.070503e+04 7.549197e+04 -6.176747e-01 -1.226840e+00 2.534798e-01
catch 19  9 1981 -9 4  9.970810e+03 2.286844e+04 -8.300959e-01 -1.648757e+00 2.534798e-01
catch 19  9 1981 -9 5  7.234710e+03 1.078190e+04 -3.989786e-01 -2.241925e+00 3.167064e-02
catch 19  9 1981 -9 6  3.762620e+03 3.841865e+03 -2.084244e-02 -1.171170e-01 3.167064e-02
catch 19  9 1981 -9 7  3.367800e+03 2.814124e+03 1.796086e-01 1.009250e+00 3.167064e-02
catch 19  9 1981 -9 8  3.475480e+03 2.282241e+03 4.205747e-01 1.713943e+00 6.021343e-02
catch 19  9 1981 -9 9  6.737300e+02 6.708234e+02 4.323585e-03 1.761965e-02 6.021343e-02
catch 19  9 1981 -9 10  2.564320e+03 1.275286e+03 6.985232e-01 2.846651e+00 6.021343e-02
catch 19  9 1982 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1982 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1982 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1982 -9 3  4.959544e+04 5.887565e+04 -1.715287e-01 -3.406944e-01 2.534798e-01
catch 19  9 1982 -9 4  4.853251e+04 5.951010e+04 -2.039122e-01 -4.050153e-01 2.534798e-01
catch 19  9 1982 -9 5  9.848310e+03 9.772450e+03 7.732669e-03 4.345112e-02 3.167064e-02
catch 19  9 1982 -9 6  6.120210e+03 4.955742e+03 2.110495e-01 1.185921e+00 3.167064e-02
catch 19  9 1982 -9 7  2.165710e+03 2.013055e+03 7.309501e-02 4.107327e-01 3.167064e-02
catch 19  9 1982 -9 8  1.488510e+03 1.482854e+03 3.806754e-03 1.551344e-02 6.021343e-02
catch 19  9 1982 -9 9  1.007360e+03 1.394246e+03 -3.250209e-01 -1.324538e+00 6.021343e-02
catch 19  9 1982 -9 10  1.268220e+03 1.188899e+03 6.458638e-02 2.632051e-01 6.021343e-02
catch 19  9 1983 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1983 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1983 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1983 -9 3  4.391579e+04 7.450077e+04 -5.285356e-01 -1.049790e+00 2.534798e-01
catch 19  9 1983 -9 4  2.463672e+04 5.561062e+04 -8.141362e-01 -1.617057e+00 2.534798e-01
catch 19  9 1983 -9 5  2.792431e+04 3.069070e+04 -9.446208e-02 -5.307978e-01 3.167064e-02
catch 19  9 1983 -9 6  5.812560e+03 5.525360e+03 5.067264e-02 2.847378e-01 3.167064e-02
catch 19  9 1983 -9 7  4.941570e+03 3.229495e+03 4.253573e-01 2.390152e+00 3.167064e-02
catch 19  9 1983 -9 8  1.529110e+03 1.334564e+03 1.360815e-01 5.545648e-01 6.021343e-02
catch 19  9 1983 -9 9  1.062350e+03 1.142081e+03 -7.236895e-02 -2.949209e-01 6.021343e-02
catch 19  9 1983 -9 10  1.341970e+03 1.989516e+03 -3.937527e-01 -1.604637e+00 6.021343e-02
catch 19  9 1984 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1984 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1984 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1984 -9 3  1.258482e+05 5.302240e+04 8.643622e-01 1.716817e+00 2.534798e-01
catch 19  9 1984 -9 4  3.846971e+04 3.620748e+04 6.060549e-02 1.203761e-01 2.534798e-01
catch 19  9 1984 -9 5  1.390955e+04 1.370445e+04 1.485504e-02 8.347288e-02 3.167064e-02
catch 19  9 1984 -9 6  1.331992e+04 8.454520e+03 4.545595e-01 2.554244e+00 3.167064e-02
catch 19  9 1984 -9 7  1.673080e+03 1.790816e+03 -6.800515e-02 -3.821320e-01 3.167064e-02
catch 19  9 1984 -9 8  1.281100e+03 1.071304e+03 1.788426e-01 7.288269e-01 6.021343e-02
catch 19  9 1984 -9 9  3.437800e+02 5.220282e+02 -4.177196e-01 -1.702308e+00 6.021343e-02
catch 19  9 1984 -9 10  6.530200e+02 1.224956e+03 -6.290526e-01 -2.563541e+00 6.021343e-02
catch 19  9 1985 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1985 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1985 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1985 -9 3  2.084013e+05 6.354052e+04 1.187788e+00 2.359213e+00 2.534798e-01
catch 19  9 1985 -9 4  6.648944e+04 3.361043e+04 6.822068e-01 1.355016e+00 2.534798e-01
catch 19  9 1985 -9 5  1.425679e+04 1.207862e+04 1.657965e-01 9.316376e-01 3.167064e-02
catch 19  9 1985 -9 6  4.878070e+03 5.020252e+03 -2.873041e-02 -1.614408e-01 3.167064e-02
catch 19  9 1985 -9 7  3.034160e+03 3.588535e+03 -1.678094e-01 -9.429483e-01 3.167064e-02
catch 19  9 1985 -9 8  6.975300e+02 7.720220e+02 -1.014675e-01 -4.135046e-01 6.021343e-02
catch 19  9 1985 -9 9  4.087300e+02 5.398274e+02 -2.781947e-01 -1.133711e+00 6.021343e-02
catch 19  9 1985 -9 10  7.497900e+02 8.803012e+02 -1.604710e-01 -6.539580e-01 6.021343e-02
catch 19  9 1986 -9 0  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1986 -9 1  -99.9 -99.9 -99.9 -99.9 -99.9
catch 19  9 1986 -9 2  -99.9 -99.9 -99.9 -99.9 -99.9
